72,72.png,1.668369,-58.3947,3.199646,15,-75.26367,-15,-7.060172,-5.219105,-16.11926,22.37555,16.6708,-26.34613,35.04836,15.95874
73,73.png,12.68686,-58.3947,3.199646,-17.61684,-77.60857,21.53359,-11.95026,-5.509529,18.65804,22.37555,-6.623523,-26.34613,9.999801,1.592758
74,74.png,-13.47227,-58.3947,-168.4736,-17.61684,-180,-2.966608,-10.02703,5.50293,18.65804,23.07006,-6.623523,-1.357866,44.37625,0.701263
75,75.png,3.916204,7.538071,-56.00597,-17.61684,-180,0.491543,1.870678,-0.801801,5.977886,-19.0586,-6.623523,-1.357866,14.64784,-11.99405
76,76.png,3.916204,30.92569,-50.86861,15,74.10202,-6.219226,-6.082194,-8.266251,-9.670452,26.26875,-6.623523,-4.664886,14.64784,-11.99405
77,77.png,-12.53386,31.55865,77.27612,12.60721,-46.1666,-6.219226,-3.799681,-8.266251,9.146278,8.319729,28.47745,-6.010139,14.64784,-11.99405
78,78.png,2.572592,16.36668,77.27612,12.32156,-107.0229,-6.219226,1.892088,-8.266251,5.226191,-22.44789,13.74741,-9.185089,14.64784,16.11117
79,79.png,2.572592,39.10422,-38.43504,12.32156,-115.8533,-15,8.673389,-3.219947,5.226191,28.91998,4.357521,15.43826,32.64616,16.11117
80,80.png,18.6967,-16.36224,-38.43504,9.289386,87.77811,-15,8.673389,-3.343667,-18.18166,-15.88579,-9.22701,-16.19141,33.6072,16.11117
81,81.png,18.6967,53.47189,-38.43504,-23.94889,-180,16.52067,8.673389,-3.343667,-15.77723,-15.07062,-12.25196,-24.31005,1.680018,-1.812632
82,82.png,18.6967,36.07948,-180,-9.3612,-180,7.228189,8.673389,8.956356,2.340792,-15.07062,1.477322,-8.521626,3.423904,-16.95686
83,83.png,5.456936,-25.61471,-180,-9.3612,-180,-5.86864,8.673389,-8.566057,-2.480896,-25.95406,23.10322,-25.91932,0.357426,-16.95686
84,84.png,4.582546,-20.71844,-51.58405,5.779045,-113.4903,-5.86864,8.673389,-8.566057,16.06743,-25.95406,7.875758,-11.1736,32.64943,-12.99186
85,85.png,8.2045,-37.93673,62.66696,-9.829852,-155.1166,-5.86864,8.673389,-8.566057,-17.77453,9.497726,-1.942074,-11.1736,25.1946,-13.49898
86,86.png,17.0461,-37.93673,-12.54477,4.822446,65.13486,-5.86864,3.707579,-8.566057,12.91069,9.497726,-10.52769,10.40683,2.445558,11.20933
87,87.png,19.12489,48.22487,-180,-24.94102,65.13486,17.27848,7.900421,-8.566057,-16.61596,14.26809,-10.52769,10.40683,43.38372,-5.668505
88,88.png,-5.841689,48.22487,-180,-17.69872,-12.30603,17.27848,-1.39299,5.577784,12.17486,-24.93956,-14.00187,10.40683,15.87511,-7.306501
89,89.png,-3.756845,-18.44983,-180,9.525963,-12.30603,23.83105,-1.39299,-7.931948,-13.51318,-24.93956,-14.00187,-3.988026,27.63192,-18.33496
90,90.png,-3.756845,-73.52733,-180,15,-18.67197,23.83105,11.21202,-0.299383,-0.555546,13.46672,-28.67353,-3.988026,27.63192,-19.01123
91,91.png,-3.756845,-28.63475,-170.7731,14.40023,-117.0335,23.83105,-5.823924,-0.899192,5.498354,21.04745,-28.67353,23.43603,29.21535,-19.01123
92,92.png,-3.756845,-3.390305,-170.0086,14.40023,-97.14847,-3.023561,-5.823924,-7.579891,12.78735,-14.94792,-7.275055,23.43603,22.74249,17.88542
93,93.png,-3.756845,-3.390305,-44.45761,14.40023,-97.14847,18.95359,-11.64581,6.709476,-17.31169,14.23762,24.85725,3.1786,22.74249,-12.24403
94,94.png,-9.556494,-19.7869,-44.45761,14.40023,-6.672203,-3.994628,-1.718618,-6.4011,9.213106,-16.09876,12.98359,3.1786,20.49203,-12.24403
95,95.png,6.957596,31.58319,-40.6911,4.441717,-47.72133,-3.994628,2.138731,2.744148,-1.887114,-28.36476,12.98359,3.1786,7.54279,-12.24403
96,96.png,9.330357,-66.89365,8.597107,4.441717,-16.35454,-2.60334,2.164268,-1.552716,-1.887114,-19.49569,19.87751,28.03387,7.54279,-12.24403
97,97.png,-16.65149,-5.752708,-171.9144,-2.753831,-16.35454,-2.60334,2.164268,-8.215805,-5.478706,9.421445,-19.09283,28.03387,38.45466,18.53062
98,98.png,-16.65149,-17.72394,39.49698,-24.91434,-67.58774,-2.60334,-3.317765,2.218055,7.737263,2.252566,-19.09283,6.409996,38.45466,-3.871859
99,99.png,-12.75996,71.19984,39.49698,-8.067356,-32.06371,-7.829275,-3.608488,-5.433445,18.89679,2.252566,15.11501,6.409996,38.45466,2.441313
100,100.png,-12.75996,21.38119,76.83762,-8.067356,52.35132,2.144266,9.639,3.970871,18.89679,3.100151,9.928057,-1.494259,38.45466,16.74312
101,101.png,3.004988,44.56912,-180,-7.449493,-105.6142,2.144266,9.639,8.618649,0.925558,-4.444031,9.928057,-1.494259,43.19704,10.43218
102,102.png,3.004988,-36.98028,-180,-7.449493,-64.98029,-15,9.639,8.483955,0.925558,-28.81272,-3.542144,16.53719,39.75069,-10.01083
103,103.png,3.004988,-55.06107,-165.9783,15,-180,-15,-7.722023,8.483955,0.925558,-23.45852,-3.542144,0.601776,22.34923,-9.161455
104,104.png,3.004988,43.15813,-180,-11.4531,-17.24547,-14.98571,-11.43159,0.268432,-10.58137,-23.45852,-3.542144,-2.145106,4.432039,-9.161455
105,105.png,3.004988,-56.92881,-9.778374,-11.4531,-17.24547,17.542,-3.63468,2.964699,-10.58137,9.92492,-2.296512,18.44965,17.03762,1.915981
106,106.png,-7.887463,41.53604,-9.778374,15,-180,-5.385354,11.38379,0.370813,3.89641,9.92492,29.14326,25.66585,17.03762,1.915981
107,107.png,0.329912,-63.10362,-9.778374,15,41.87125,-7.446921,11.38379,5.999384,5.207283,11.1723,-15.86453,25.66585,35.01145,-4.127043
108,108.png,0.329912,46.53972,-137.8359,-14.86236,41.87125,-7.446921,-3.180922,-8.153328,-0.647924,11.1723,-15.88593,5.76545,21.39629,10.4065
109,109.png,0.329912,46.53972,-12.84964,0.7699,-180,-13.10234,-3.180922,-1.259283,7.911213,-10.44341,10.17441,5.76545,43.22359,-10.65428
110,110.png,5.312225,-80.13165,-7.10067,3.267226,-180,23.25223,-3.180922,-4.063696,14.05161,-10.44341,2.502919,-16.22807,43.22359,-10.65428
111,111.png,2.854717,-80.13165,-7.10067,-4.655743,-180,23.25223,-10.35036,3.431206,12.60083,9.576714,10.3632,-14.82842,35.41117,13.06622
112,112.png,8.539974,-4.068794,55.25677,-4.375924,-180,18.43577,-1.335939,7.579448,12.60083,28.0805,10.3632,8.185508,35.41117,-9.70916
113,113.png,-12.99604,-4.068794,0.540558,15,-180,18.43577,-1.335939,-3.302926,12.60083,-8.51667,-5.354444,24.86446,30.85451,-1.707905
114,114.png,-12.99604,-4.068794,-180,-1.760014,-180,-6.369413,3.943081,-2.553125,4.586304,22.82303,8.597423,24.86446,2.305455,9.150591
115,115.png,-12.99604,-77.17015,-72.52829,-6.298274,11.46454,-6.369413,6.333867,6.050179,0.358822,27.80958,8.597423,-22.77765,2.305455,19.23661
116,116.png,1.423246,-80.30783,-180,-6.298274,-180,-15,6.333867,-8.123753,0.358822,-28.11097,-9.186104,23.03694,2.305455,9.46257
117,117.png,11.2063,-80.30783,-180,-4.70883,-53.29616,-2.976976,6.333867,-2.213739,-18.89666,-18.44734,-9.186104,29.9826,7.235291,-18.49437
118,118.png,4.611042,-55.32652,-171.0477,0.028049,-53.29616,-6.772899,0.3293,4.962873,-18.26567,-18.44734,-9.186104,29.9826,44.13913,-9.262846
119,119.png,4.611042,-71.31899,-180,-19.31379,-180,-6.772899,9.694994,-3.296398,14.46044,-0.867888,-9.186104,9.903773,35.53202,-9.262846
120,120.png,15.12124,-18.33128,-110.5852,-19.31379,-114.342,21.45852,9.694994,6.742208,0.405056,18.188,14.50548,9.903773,12.91031,-9.262846
121,121.png,19.48494,17.2184,-110.5852,-11.49716,-114.342,-9.161215,-4.245663,-6.731455,0.405056,18.188,20.34505,26.93428,37.98014,-0.545551
122,122.png,2.196663,-62.33271,42.40335,-3.92394,-84.51578,-10.87283,2.864092,-6.731455,3.046196,0.665377,13.18773,26.93428,37.98014,-0.545551
123,123.png,10.45987,-62.33271,-52.64195,12.09966,-82.66214,-15,-6.954139,-6.731455,3.046196,-23.20239,11.44038,12.36249,37.98014,19.21803
124,124.png,14.27555,-74.56943,-52.64195,12.09966,-90.15434,-15,0.713827,-5.070068,17.83064,5.873455,-23.19493,12.36249,41.21971,-11.99654
125,125.png,17.94468,0,0,-13.89868,-180,6.012087,-3.465156,-7.731652,-19.94093,0,4.394485,0,13.06409,-11.22589
126,126.png,17.94468,15.36887,-180,14.32639,-86.42226,-15,2.70661,-7.731652,15.13616,-1.135107,8.749522,0,13.06409,-10.19657
127,127.png,10.74567,78.8168,-180,14.32639,-180,-15,-6.452736,4.764724,15.13616,7.843719,8.749522,-12.66853,43.52329,-13.19542
128,128.png,14.92029,-8.699554,-180,14.32639,-1.390602,-15,-7.585811,-6.021152,-3.27647,28.59721,8.749522,3.384293,18.91155,-19.3425
129,129.png,-3.780853,29.81487,-180,14.32639,-1.390602,1.941953,-5.528989,-8.725384,-3.27647,8.42872,-19.59108,3.384293,39.85985,9.460287
130,130.png,-15.36961,-18.51796,-180,-6.132761,-180,1.941953,8.205376,8.422661,-3.27647,8.42872,11.25873,24.04076,22.55558,10.24247
131,131.png,-15.82612,-69.19599,-180,-6.132761,-17.24495,1.941953,-6.780833,-7.458094,-14.44302,-12.93609,11.25873,-16.84369,22.55558,9.736838
132,132.png,-15.82612,89.37648,-104.9228,-15.43494,-180,1.941953,11.46329,7.519436,1.150797,-12.93609,11.25873,-9.040973,32.77316,9.992461
133,133.png,-12.10885,55.23795,-1.436577,-15.43494,-180,1.941953,-4.323787,7.519436,5.01107,-18.60673,-10.46832,4.704133,37.65589,0.360701
134,134.png,-15.03261,55.23795,60.55347,15,-180,-12.78647,2.980507,-4.511057,-11.6113,-23.28999,-10.46832,-27.70957,37.65589,6.315703
135,135.png,12.87963,-47.52758,-180,15,-62.37177,13.93165,2.980507,1.463017,-11.6113,19.18526,12.80791,21.84326,16.82676,6.315703
136,136.png,16.65201,46.42589,-93.63885,-20.40013,-180,13.93165,-5.218156,4.462814,-11.6113,-4.999306,12.80791,-11.32751,3.440652,6.315703
137,137.png,16.65201,32.66211,2.880188,-5.347178,-180,-0.310566,-5.218156,3.260846,6.475981,-17.54984,24.66116,8.660602,3.440652,-15.98428
138,138.png,8.4606,19.41757,7.048637,-21.8883,-176.1461,8.058796,-5.218156,3.260846,-16.89627,-17.54984,24.66116,29.26718,25.99794,-14.81608
139,139.png,8.4606,13.85915,-34.99568,-6.363869,-108.7349,8.058796,6.005648,3.260846,19.24692,-17.54984,2.430236,-5.638172,39.70121,16.91744
140,140.png,-6.22385,-22.7806,-180,-6.363869,-168.7453,8.058796,8.078056,3.260846,0.531185,-11.62869,16.43404,-15.03819,39.70121,16.77414
141,141.png,-1.077316,-34.51829,-180,1.668316,-168.7453,13.85706,8.078056,6.508076,0.531185,-26.59264,-20.37975,11.64108,38.47787,16.77414
142,142.png,13.81172,-34.51829,-180,11.73314,81.70291,-9.250152,8.078056,5.760612,9.879091,7.735995,-9.87466,-5.176102,38.47787,-14.62321
143,143.png,13.81172,23.73316,-54.20515,11.73314,81.70291,13.6666,6.317977,-0.72465,-13.35002,28.20115,-1.891834,-23.49448,28.68077,-14.62321
144,144.png,11.03351,-82.76608,-48.64169,-6.987054,81.70291,-15,9.672775,-8.400898,-7.995176,28.20115,-1.891834,-23.49448,42.29579,-7.789772
145,145.png,11.03351,32.46336,-48.64169,-6.987054,73.9794,-11.80246,9.672775,0.634207,-0.392263,7.616554,-7.095147,-23.49448,34.50827,13.17326
146,146.png,3.482044,22.16858,26.81239,-13.24145,73.9794,10.70336,1.296814,-5.150368,15.89644,7.616554,13.26902,25.84817,34.50827,13.17326
147,147.png,17.91428,22.16858,-174.4095,-22.10516,-24.02309,10.70336,-8.408667,1.605416,-7.399506,25.1307,-0.216927,25.84817,1.465806,13.17326
148,148.png,16.09847,29.87617,-174.4095,-13.07158,-149.9347,22.59019,8.221922,1.605416,-14.33274,-5.985657,-0.216927,-2.725163,1.465806,-16.81457
149,149.png,-8.638802,40.06285,-180,8.533626,49.92252,22.59019,-11.05521,-3.929018,10.23981,-5.985657,-0.216927,-2.725163,19.03359,-6.996719
150,150.png,-8.638802,40.06285,-180,-17.85195,49.92252,-15,4.296677,9.089872,-0.678318,26.48018,8.128187,-4.944116,19.03359,-18.88754
151,151.png,-1.62812,40.06285,-58.83611,13.12276,49.92252,24.76368,8.390667,9.089872,14.45288,6.609711,8.128187,29.15982,11.90718,9.894051
152,152.png,-18.90757,-9.084244,-139.4458,13.12276,-121.8099,12.82159,8.390667,-9.030497,-0.030153,6.609711,-2.851722,29.15982,5.09197,15.29623
153,153.png,-18.90757,-9.084244,-180,-11.74592,-169.3442,13.17365,8.390667,-7.7036,15.71629,3.459103,-1.997055,27.31953,5.09197,-12.47212
154,154.png,-18.90757,-9.084244,-180,-12.46615,-175.3318,13.94083,-10.23651,-8.140421,15.71629,-27.13225,11.35474,27.31953,37.74389,9.13567
155,155.png,15.62613,-9.084244,-180,4.965123,39.34109,-3.238492,-10.23651,0.674535,15.71629,13.28359,-23.84094,27.31953,16.2067,18.19489
156,156.png,12.1201,-84.50162,-180,4.965123,-79.76355,-1.591386,10.65773,-8.421837,15.71629,-1.446938,-10.52585,-24.66879,24.04024,18.19489
157,157.png,12.1201,-73.43985,-39.09486,-2.160773,-79.76355,-1.591386,8.188553,-8.421837,-6.354017,-16.60106,2.974323,-9.807511,31.02268,10.59105
158,158.png,-4.187357,30.90758,45.05966,-2.160773,-180,-1.591386,-7.979641,6.751516,3.292234,-16.60106,-9.301389,28.708,30.87003,10.59105
159,159.png,2.948591,-15.08555,-102.8615,15,-180,-14.93535,-4.633043,6.751516,3.292234,29.05534,-21.25109,-7.116769,22.69245,10.59105
160,160.png,2.948591,-60.65004,-102.8615,15,-158.0261,17.41496,6.254834,7.151806,3.292234,-10.50839,-11.22075,10.77657,14.90759,-9.213484
161,161.png,8.755472,-60.65004,45.43567,15,-177.8864,16.15322,9.473427,7.151806,-8.267221,-11.25257,23.6723,10.77657,42.48262,17.15534
162,162.png,8.755472,-57.31859,-180,-23.87474,-180,16.15322,-10.70197,-7.541475,-1.171171,-11.25257,23.6723,-15.28692,19.96271,0.132759
163,163.png,1.060694,54.64688,-180,-17.81128,-146.423,16.15322,-10.70197,-7.541475,-11.16373,-11.25257,-1.783888,-19.16084,28.18919,15.45221
164,164.png,1.060694,-59.49903,-180,-17.81128,83.3609,7.09799,2.220753,0.959984,17.45625,8.430058,-9.578251,-19.16084,32.93914,16.9009
165,165.png,-16.04753,-59.49903,77.04153,-17.81128,-72.90829,11.69241,2.220753,-6.334946,-17.54128,20.44318,-27.48597,17.39367,4.349046,16.9009
166,166.png,-0.282209,-70.07213,-180,1.101389,-72.90829,11.69241,-4.840412,-6.334946,-9.73381,17.52477,26.61769,-28.11092,4.349046,-13.55611
167,167.png,-19.94048,-7.892807,-180,1.101389,-73.50607,-12.76754,-4.840412,-6.334946,-6.047554,-0.374382,18.5635,-28.11092,8.833458,-12.39712
168,168.png,-19.94048,81.00702,-180,-12.83811,-127.3846,0.750038,-7.830156,-8.055656,-17.61472,-0.374382,-21.71223,-11.49089,8.833458,-19.63238
169,169.png,-18.10865,81.00702,-138.8366,-13.26612,-34.62773,-13.58155,7.300209,-8.055656,-17.61472,2.057445,18.18439,-11.49089,3.941844,-1.774958
170,170.png,-7.63679,38.12439,-180,-7.635811,-34.62773,-13.58155,6.843367,-7.409708,-17.61472,2.057445,-13.67451,-1.872257,26.95035,5.466514
171,171.png,2.243864,1.429947,-180,-7.635811,-142.4698,-5.027204,6.843367,1.53056,-8.032694,12.08975,-13.67451,-17.41126,2.122453,15.96165
172,172.png,2.243864,86.35228,-54.46358,-7.635811,-142.4698,-15,11.942,1.53056,12.04313,24.27039,0.801813,-9.857852,4.27793,-16.49717
